Date,Time,Quantity of Steps,Weekday,Moment of the day
4/6/2022,1:32:19 PM,58,Wednesday,Afternoon
4/6/2022,1:32:19 PM,71,Wednesday,Afternoon
4/6/2022,1:32:19 PM,64,Wednesday,Afternoon
4/6/2022,1:32:19 PM,61,Wednesday,Afternoon
4/6/2022,1:32:19 PM,63,Wednesday,Afternoon
4/6/2022,1:32:19 PM,67,Wednesday,Afternoon
4/6/2022,1:32:19 PM,82,Wednesday,Afternoon
4/6/2022,1:32:19 PM,81,Wednesday,Afternoon
4/6/2022,1:32:19 PM,57,Wednesday,Afternoon
4/6/2022,1:32:19 PM,65,Wednesday,Afternoon
4/6/2022,1:32:19 PM,68,Wednesday,Afternoon
4/6/2022,1:32:19 PM,69,Wednesday,Afternoon
4/6/2022,1:32:19 PM,66,Wednesday,Afternoon
4/6/2022,1:32:19 PM,64,Wednesday,Afternoon
4/6/2022,1:32:19 PM,65,Wednesday,Afternoon
4/6/2022,1:32:19 PM,63,Wednesday,Afternoon
4/7/2022,9:47:39 PM,71,Thursday,Night
4/7/2022,9:47:39 PM,56,Thursday,Night
4/7/2022,9:47:39 PM,89,Thursday,Night
4/7/2022,9:47:39 PM,76,Thursday,Night
4/7/2022,9:47:39 PM,69,Thursday,Night
4/7/2022,9:47:39 PM,55,Thursday,Night
4/7/2022,9:47:39 PM,54,Thursday,Night
4/7/2022,9:47:39 PM,49,Thursday,Night
4/7/2022,9:47:39 PM,66,Thursday,Night
4/8/2022,5:52:29 PM,57,Friday,Afternoon
4/8/2022,5:52:29 PM,45,Friday,Afternoon
4/8/2022,5:52:29 PM,53,Friday,Afternoon
4/8/2022,5:52:29 PM,57,Friday,Afternoon
4/8/2022,5:52:29 PM,63,Friday,Afternoon
4/8/2022,5:52:29 PM,58,Friday,Afternoon
4/8/2022,5:52:29 PM,62,Friday,Afternoon
4/8/2022,5:52:29 PM,58,Friday,Afternoon
4/8/2022,5:52:29 PM,70,Friday,Afternoon
4/8/2022,5:52:29 PM,70,Friday,Afternoon
4/8/2022,5:52:29 PM,66,Friday,Afternoon
4/8/2022,5:52:29 PM,67,Friday,Afternoon
4/8/2022,5:52:29 PM,67,Friday,Afternoon
4/8/2022,5:52:29 PM,62,Friday,Afternoon
4/8/2022,5:52:29 PM,72,Friday,Afternoon
4/8/2022,5:52:29 PM,72,Friday,Afternoon
4/8/2022,5:52:29 PM,66,Friday,Afternoon
4/8/2022,5:52:29 PM,60,Friday,Afternoon
4/8/2022,5:52:29 PM,57,Friday,Afternoon
4/8/2022,5:52:29 PM,65,Friday,Afternoon
4/8/2022,5:52:29 PM,62,Friday,Afternoon
4/8/2022,5:52:29 PM,69,Friday,Afternoon
4/8/2022,5:52:29 PM,64,Friday,Afternoon
4/8/2022,5:52:29 PM,54,Friday,Afternoon
4/8/2022,5:52:29 PM,63,Friday,Afternoon
4/8/2022,5:52:29 PM,62,Friday,Afternoon
4/8/2022,5:52:29 PM,76,Friday,Afternoon
4/8/2022,5:52:29 PM,55,Friday,Afternoon
4/9/2022,9:52:43 AM,65,Saturday,Morning
4/9/2022,9:52:43 AM,60,Saturday,Morning
4/9/2022,9:52:43 AM,62,Saturday,Morning
4/9/2022,9:52:43 AM,77,Saturday,Morning
4/9/2022,9:52:43 AM,57,Saturday,Morning
4/9/2022,9:52:43 AM,66,Saturday,Morning
4/9/2022,9:52:43 AM,65,Saturday,Morning
4/9/2022,9:52:43 AM,50,Saturday,Morning
4/9/2022,9:52:43 AM,59,Saturday,Morning
4/9/2022,9:52:43 AM,63,Saturday,Morning
4/9/2022,9:52:43 AM,59,Saturday,Morning
4/9/2022,9:52:43 AM,48,Saturday,Morning
4/9/2022,9:52:43 AM,42,Saturday,Morning
4/9/2022,9:52:43 AM,35,Saturday,Morning
4/9/2022,9:52:43 AM,47,Saturday,Morning
4/9/2022,9:52:43 AM,40,Saturday,Morning
4/9/2022,9:52:43 AM,39,Saturday,Morning
4/9/2022,9:52:43 AM,35,Saturday,Morning
4/9/2022,9:52:43 AM,44,Saturday,Morning
4/9/2022,9:52:43 AM,39,Saturday,Morning
4/9/2022,9:52:43 AM,55,Saturday,Morning
4/9/2022,9:52:43 AM,60,Saturday,Morning
4/9/2022,9:52:43 AM,59,Saturday,Morning
4/9/2022,9:52:43 AM,47,Saturday,Morning
4/9/2022,9:52:43 AM,56,Saturday,Morning
4/9/2022,9:52:43 AM,54,Saturday,Morning
4/9/2022,9:52:43 AM,58,Saturday,Morning
4/9/2022,9:52:43 AM,59,Saturday,Morning
4/9/2022,9:52:43 AM,58,Saturday,Morning
4/9/2022,9:52:43 AM,60,Saturday,Morning
4/9/2022,9:52:43 AM,75,Saturday,Morning
4/9/2022,12:08:26 PM,48,Saturday,Afternoon
4/9/2022,12:08:26 PM,42,Saturday,Afternoon
4/10/2022,6:52:17 AM,51,Sunday,Morning
4/10/2022,6:52:17 AM,64,Sunday,Morning
4/10/2022,6:52:17 AM,51,Sunday,Morning
4/10/2022,6:52:17 AM,59,Sunday,Morning
4/10/2022,6:52:17 AM,57,Sunday,Morning
4/10/2022,6:52:17 AM,53,Sunday,Morning
4/10/2022,6:52:17 AM,53,Sunday,Morning
4/10/2022,6:52:17 AM,56,Sunday,Morning
4/10/2022,6:52:17 AM,61,Sunday,Morning
4/10/2022,6:52:17 AM,60,Sunday,Morning
4/10/2022,6:52:17 AM,69,Sunday,Morning
4/10/2022,6:52:17 AM,55,Sunday,Morning
4/10/2022,6:52:17 AM,63,Sunday,Morning
4/10/2022,6:52:17 AM,63,Sunday,Morning
4/10/2022,6:52:17 AM,65,Sunday,Morning
4/10/2022,6:52:17 AM,56,Sunday,Morning
4/10/2022,6:52:17 AM,64,Sunday,Morning
4/10/2022,6:52:17 AM,64,Sunday,Morning
4/10/2022,6:52:17 AM,63,Sunday,Morning
4/10/2022,6:52:17 AM,60,Sunday,Morning
4/10/2022,6:52:17 AM,61,Sunday,Morning
4/10/2022,6:52:17 AM,63,Sunday,Morning
4/10/2022,6:52:17 AM,64,Sunday,Morning
4/10/2022,6:52:17 AM,62,Sunday,Morning
4/10/2022,6:52:17 AM,63,Sunday,Morning
4/10/2022,6:52:17 AM,59,Sunday,Morning
